\cite{Zakharova}
Total Kinetic Energy(MeV) : Total Kinetic Energy(MeV) : Mass Number (A) : Mass Number (A) : Average Neutron Multiplicity : error 
145.0      147.5      111.0      112.5        2.7	NaN
145.0      147.5      112.5      114.0        3.1	NaN
145.0      147.5      114.0      115.5        3.3	NaN
145.0      147.5      115.5      117.0        4.1	NaN
145.0      147.5      117.0      118.5        3.6	NaN
145.0      147.5      118.5      120.0        2.7	NaN
145.0      147.5      120.0      121.5        2.7	NaN
145.0      147.5      121.5      123.0        2.8	NaN
145.0      147.5      123.0      124.5        3.9	NaN
145.0      147.5      124.5      126.0        2.3	NaN
145.0      147.5      126.0      127.5        3.3	NaN
145.0      147.5      127.5      129.0        3.3	NaN
145.0      147.5      129.0      130.5        2.7	NaN
145.0      147.5      130.5      132.0        2.6	NaN
145.0      147.5      132.0      133.5        3.1	NaN
145.0      147.5      133.5      135.0        2.5	NaN
145.0      147.5      135.0      136.5        2.1	NaN
145.0      147.5      136.5      138.0        2.1	NaN
145.0      147.5      138.0      139.5        2.6	NaN
145.0      147.5      139.5      141.0        2.3	NaN
145.0      147.5      141.0      142.5        2.7	NaN
145.0      147.5      142.5      144.0        3.1	NaN
145.0      147.5      144.0      145.5        2.8	NaN
145.0      147.5      145.5      147.0        3.1	NaN
145.0      147.5      147.0      148.5        3.5	NaN
145.0      147.5      148.5      150.0        3.6	NaN
145.0      147.5      150.0      151.5        2.8	NaN
145.0      147.5      151.5      153.0        3.1	NaN
145.0      147.5      153.0      154.5        2.4	NaN
145.0      147.5      154.5      156.0        3.0	NaN
145.0      147.5      156.0      157.5        4.3	NaN
145.0      147.5      157.5      159.0        4.7	NaN
145.0      147.5      159.0      160.5        4.2	NaN
145.0      147.5      160.5      162.0        5.2	NaN
145.0      147.5      162.0      163.5        6.6	NaN

147.5      150.0       78.0       79.5        1.0       16.0
147.5      150.0       79.5       81.0        0.6       16.0
147.5      150.0       81.0       82.5        1.0       12.0
147.5      150.0       82.5       84.0        1.4       10.0
147.5      150.0       84.0       85.5        1.6        9.0
147.5      150.0       85.5       87.0        1.6        8.0
147.5      150.0       87.0       88.5        1.5        7.0
147.5      150.0       88.5       90.0        1.4        7.0
147.5      150.0       90.0       91.5        2.1        7.0
147.5      150.0       91.5       93.0        2.4        7.0
147.5      150.0       93.0       94.5        2.3        7.0
147.5      150.0       94.5       96.0        2.5        7.0
147.5      150.0       96.0       97.5        2.9        7.0
147.5      150.0       97.5       99.0        2.6        7.0
147.5      150.0       99.0      100.5        3.0        7.0
147.5      150.0      100.5      102.0        3.9        7.0
147.5      150.0      102.0      103.5        4.3        7.0
147.5      150.0      103.5      105.0        3.9        7.0
147.5      150.0      105.0      106.5        4.0        8.0
147.5      150.0      106.5      108.0        4.3        8.0
147.5      150.0      108.0      109.5        4.3        8.0
147.5      150.0      109.5      111.0        3.9        9.0
147.5      150.0      111.0      112.5        3.6        9.0
147.5      150.0      112.5      114.0        3.2       10.0
147.5      150.0      114.0      115.5        3.6       10.0
147.5      150.0      115.5      117.0        3.2        9.0
147.5      150.0      117.0      118.5        2.3        9.0
147.5      150.0      118.5      120.0        2.2       10.0
147.5      150.0      120.0      121.5        2.8       10.0
147.5      150.0      121.5      123.0        3.2       10.0
147.5      150.0      123.0      124.5        2.7        9.0
147.5      150.0      124.5      126.0        2.9       11.0
147.5      150.0      126.0      127.5        2.9       10.0
147.5      150.0      127.5      129.0        3.4       10.0
147.5      150.0      129.0      130.5        3.5       10.0
147.5      150.0      130.5      132.0        2.8       10.0
147.5      150.0      132.0      133.5        2.8       10.0
147.5      150.0      133.5      135.0        2.5        9.0
147.5      150.0      135.0      136.5        2.5        9.0
147.5      150.0      136.5      138.0        2.4        9.0
147.5      150.0      138.0      139.5        2.7        9.0
147.5      150.0      139.5      141.0        2.6        8.0
147.5      150.0      141.0      142.5        2.8        8.0
147.5      150.0      142.5      144.0        2.1        8.0
147.5      150.0      144.0      145.5        2.3        7.0
147.5      150.0      145.5      147.0        3.2        7.0
147.5      150.0      147.0      148.5        3.5        7.0
147.5      150.0      148.5      150.0        3.7        6.0
147.5      150.0      150.0      151.5        3.6        6.0
147.5      150.0      151.5      153.0        4.3        6.0
147.5      150.0      153.0      154.5        3.2        6.0
147.5      150.0      154.5      156.0        3.7        6.0
147.5      150.0      156.0      157.5        4.4        6.0
147.5      150.0      157.5      159.0        4.2        6.0
147.5      150.0      159.0      160.5        4.2        7.0
147.5      150.0      160.5      162.0        5.8        7.0
147.5      150.0      162.0      163.5        4.7        8.0

150.0      152.5       78.0       79.5        0.7       16.0
150.0      152.5       79.5       81.0        1.0       13.0
150.0      152.5       81.0       82.5        1.0       11.0
150.0      152.5       82.5       84.0        1.4        9.0
150.0      152.5       84.0       85.5        1.7        8.0
150.0      152.5       85.5       87.0        1.4        7.0
150.0      152.5       87.0       88.5        1.6        6.0
150.0      152.5       88.5       90.0        1.4        5.0
150.0      152.5       90.0       91.5        1.3        5.0
150.0      152.5       91.5       93.0        1.5        5.0
150.0      152.5       93.0       94.5        1.8        5.0
150.0      152.5       94.5       96.0        2.1        6.0
150.0      152.5       96.0       97.5        2.3        5.0
150.0      152.5       97.5       99.0        2.7        5.0
150.0      152.5       99.0      100.5        3.0        5.0
150.0      152.5      100.5      102.0        3.6        6.0
150.0      152.5      102.0      103.5        3.8        6.0
150.0      152.5      103.5      105.0        3.4        6.0
150.0      152.5      105.0      106.5        4.0        6.0
150.0      152.5      106.5      108.0        4.7        7.0
150.0      152.5      108.0      109.5        5.0        7.0
150.0      152.5      109.5      111.0        4.7        7.0
150.0      152.5      111.0      112.5        4.2        7.0
150.0      152.5      112.5      114.0        3.5        8.0
150.0      152.5      114.0      115.5        4.4        8.0
150.0      152.5      115.5      117.0        3.7        8.0
150.0      152.5      117.0      118.5        3.4        8.0
150.0      152.5      118.5      120.0        2.9        9.0
150.0      152.5      120.0      121.5        3.1        9.0
150.0      152.5      121.5      123.0        2.7        9.0
150.0      152.5      123.0      124.5        3.0        9.0
150.0      152.5      124.5      126.0        2.1        9.0
150.0      152.5      126.0      127.5        3.1        9.0
150.0      152.5      127.5      129.0        2.6        9.0
150.0      152.5      129.0      130.5        2.5        9.0
150.0      152.5      130.5      132.0        3.6        9.0
150.0      152.5      132.0      133.5        2.6        8.0
150.0      152.5      133.5      135.0        2.1        8.0
150.0      152.5      135.0      136.5        2.1        8.0
150.0      152.5      136.5      138.0        1.9        8.0
150.0      152.5      138.0      139.5        2.6        7.0
150.0      152.5      139.5      141.0        2.5        7.0
150.0      152.5      141.0      142.5        2.6        6.0
150.0      152.5      142.5      144.0        2.0        6.0
150.0      152.5      144.0      145.5        2.3        6.0
150.0      152.5      145.5      147.0        3.0        5.0
150.0      152.5      147.0      148.5        3.2        5.0
150.0      152.5      148.5      150.0        3.1        5.0
150.0      152.5      150.0      151.5        3.8        5.0
150.0      152.5      151.5      153.0        3.9        5.0
150.0      152.5      153.0      154.5        3.4        5.0
150.0      152.5      154.5      156.0        3.5        5.0
150.0      152.5      156.0      157.5        4.4        5.0
150.0      152.5      157.5      159.0        3.7        5.0
150.0      152.5      159.0      160.5        3.5        6.0
150.0      152.5      160.5      162.0        3.9        6.0
150.0      152.5      162.0      163.5        4.1        7.0
150.0      152.5      163.5      165.0        4.8        8.0
150.0      152.5      165.0      166.5        5.3       13.0

152.5      155.0       78.0       79.5        0.5       17.0
152.5      155.0       79.5       81.0        1.0       15.0
152.5      155.0       81.0       82.5        1.2       10.0
152.5      155.0       82.5       84.0        1.4        9.0
152.5      155.0       84.0       85.5        1.5        8.0
152.5      155.0       85.5       87.0        1.3        7.0
152.5      155.0       87.0       88.5        1.6        6.0
152.5      155.0       88.5       90.0        1.7        5.0
152.5      155.0       90.0       91.5        1.6        5.0
152.5      155.0       91.5       93.0        1.5        5.0
152.5      155.0       93.0       94.5        1.6        5.0
152.5      155.0       94.5       96.0        1.6        4.0
152.5      155.0       96.0       97.5        2.0        4.0
152.5      155.0       97.5       99.0        2.6        4.0
152.5      155.0       99.0      100.5        3.0        4.0
152.5      155.0      100.5      102.0        3.3        4.0
152.5      155.0      102.0      103.5        2.9        4.0
152.5      155.0      103.5      105.0        3.3        5.0
152.5      155.0      105.0      106.5        3.7        5.0
152.5      155.0      106.5      108.0        4.0        5.0
152.5      155.0      108.0      109.5        4.7        5.0
152.5      155.0      109.5      111.0        4.7        5.0
152.5      155.0      111.0      112.5        4.4        6.0
152.5      155.0      112.5      114.0        3.6        6.0
