\cite{Zakharova}
Total Kinetic Energy (MeV) : Energy (MeV) : Mass Number (A) : Average Neutron Multiplicity : error 
  200.       202.5      145.5      0.4             6.
  200.       202.5      147.       0.8             9.

  210.       215.       108.       0.
  210.       215.       109.5      0.4        21.
  210.       215.       111.       0.6        11.7
  210.       215.       112.5      1.1         8.
  210.       215.       114.       1.05        7.2
  210.       215.       115.5      0.9         5.7
  210.       215.       117.       1.2         4.8
  210.       215.       118.5      1.55        4.6
  210.       215.       120.       1.65        4.6
  210.       215.       121.5      2.0         4.6
  210.       215.       123.       2.05        4.8
  210.       215.       124.5      1.8         5.2
  210.       215.       126.       2.25        5.7
  210.       215.       127.5      1.85        6.
  210.       215.       129.       0.75        6.7
  210.       215.       130.5      0.4         7.4
  210.       215.       132.       0.4         8.9
  210.       215.       133.5      0.35        8.1
  210.       215.       135.       0.2        11.7
  210.       215.       136.5      0.53        9.4
  210.       215.       138.       0.95        9.8
  210.       215.       139.5      0.4        17.
